place_id,name,lat,lng,rating,price_level,user_ratings_total,quality_score,types,vicinity,city
ChIJiRIjF6Z5j4AREfM_u1eiFH8,Cable Car Cafe,37.6557037,-122.4135658,4.4,1.0,291.0,4.4,restaurant|food|point_of_interest|establishment,"423 Grand Avenue, South San Francisco",Millbrae
ChIJwYQXFK95j4AR3slyvlU34Qk,Taqueria La Morena,37.6541594,-122.4110001,4.3,1.0,646.0,4.3,restaurant|food|point_of_interest|establishment,"307 Baden Avenue, South San Francisco",Millbrae
ChIJiRIjF6Z5j4ARawB5zIoM2U4,Villa Del Sol Argentinian Restaurant,37.6557908,-122.4135105,4.2,2.0,153.0,4.41,restaurant|food|point_of_interest|establishment,"423 Grand Avenue, South San Francisco",Millbrae
ChIJWQ9Ioq95j4ARag1UuSfmC6k,Little Saigon,37.6525434,-122.4112166,4.3,1.0,291.0,4.3,restaurant|food|point_of_interest|establishment,"7 Linden Avenue, South San Francisco",Millbrae
ChIJa_nwP6Z5j4ARBUWokzU_55Y,La Torta Sabrosa,37.6558426,-122.4141338,4.0,1.0,380.0,4.0,restaurant|food|point_of_interest|store|establishment,"439 Grand Avenue, South San Francisco",Millbrae
ChIJPf-9eQp5j4ARPjSyf4jxq3E,Antigua Coffee Shop,37.6558152,-122.4140525,4.4,1.0,565.0,4.4,cafe|bar|restaurant|food|point_of_interest|store|establishment,"437A Grand Avenue, South San Francisco",Millbrae
ChIJ0zeGQ2x5j4ARxU3tCYQlcb0,Mom's Tofu House,37.6555904,-122.4131455,4.2,2.0,376.0,4.41,restaurant|food|point_of_interest|establishment,"415 Grand Avenue Ste 001, South San Francisco",Millbrae
ChIJrX_QA3N5j4ARP7x9MtND580,Curry Pizza House South San Francisco,37.6555904,-122.4131455,4.6,2.0,53.0,4.15,liquor_store|meal_takeaway|restaurant|food|point_of_interest|store|establishment,"415 Grand Avenue, South San Francisco",Millbrae
ChIJdYNVY_95j4ARKp_EswgRg_I,Hidden Tap and Barrel South San Francisco,37.6555787,-122.4131188,,,,,bar|restaurant|food|point_of_interest|establishment,"415 Grand Avenue, South San Francisco",Millbrae
ChIJK5mCqdB5j4ARyM4sHdX8OD0,Grill Kebabs and Gyros,37.6554974,-122.4121269,4.7,2.0,340.0,4.94,restaurant|food|point_of_interest|establishment,"385 Grand Avenue, South San Francisco",Millbrae
ChIJbW6zr0h4j4ARjD_sQERqVfw,Cheung Hing BBQ Seafood,37.65510210000001,-122.4111312,3.7,2.0,246.0,3.89,restaurant|food|point_of_interest|establishment,"333 Grand Avenue, South San Francisco",Millbrae
ChIJqfumcsB5j4AR41JImA_qpxc,Brew@382,37.6557181,-122.4119895,4.7,2.0,39.0,4.03,bar|restaurant|food|point_of_interest|establishment,"386 Grand Avenue, South San Francisco",Millbrae
ChIJob3XYgB5j4ARKWjU8IpO2Cs,Kevin’s Noodle House,37.65510950000001,-122.4112214,4.2,,38.0,3.42,restaurant|food|point_of_interest|establishment,"337 Grand Avenue, South San Francisco",Millbrae
ChIJRRRQf3F5j4ARsc0bc611j6Q,Hing Lung Cafe,37.6551288,-122.4110193,4.0,2.0,184.0,4.2,restaurant|food|point_of_interest|establishment,"331 Grand Avenue, South San Francisco",Millbrae
ChIJsXGjTAB5j4ARQyIWq206NJQ,Monte Alban Mexican Food,37.6534042,-122.4105752,4.6,2.0,5.0,3.45,restaurant|food|point_of_interest|establishment,"107 South Linden Avenue, South San Francisco",Millbrae
ChIJSXQysUN5j4ARiYrIyon-5tw,Sabor latino,37.6535456,-122.410442,5.0,,1.0,3.51,restaurant|food|point_of_interest|establishment,"110 Linden Avenue, South San Francisco",Millbrae
ChIJGZNcEDx5j4ARSASXgiSOa3c,Rockoto Peruvian Cuisine,37.6545,-122.4105585,4.3,2.0,76.0,4.19,restaurant|food|point_of_interest|establishment,"207 Linden Avenue, South San Francisco",Millbrae
ChIJK8hJ5LF5j4ARrAswpjdk5k0,Cochinita,37.6555258,-122.4108667,4.8,,116.0,4.8,restaurant|food|point_of_interest|establishment,"334 Grand Avenue, South San Francisco",Millbrae
ChIJBesAQgB5j4ARBziRg-6OjUI,Shoryuken,37.6551784,-122.4107425,3.8,,35.0,3.06,restaurant|food|point_of_interest|establishment,"321 Grand Avenue, South San Francisco",Millbrae
ChIJK5V_GIp5j4ARD56lJhe5Bfc,Dumpling and Cajun Seafood,37.655426,-122.4106662,4.3,2.0,96.0,4.46,restaurant|food|point_of_interest|establishment,"320 Grand Avenue, South San Francisco",Millbrae
ChIJ6U65L695j4ARvytYa5ym4tY,Hawi Hawaiian BBQ,37.6550534,-122.4104977,4.2,1.0,320.0,4.2,restaurant|food|point_of_interest|establishment,"307 Grand Avenue, South San Francisco",Millbrae
ChIJz_xHsER5j4AR7zf9E56eXTI,Hidden Spot - South San Francisco,37.6550624,-122.4103721,4.7,2.0,417.0,4.94,bar|restaurant|food|point_of_interest|establishment,"303 Grand Avenue, South San Francisco",Millbrae
ChIJAxHuUAB5j4ARvdONSJHUsqw,BayArea Homemade,37.66560579999999,-122.4119414,,,,,restaurant|food|point_of_interest|establishment,"621 Hillside Boulevard, South San Francisco",Millbrae
ChIJGRqiwnl3j4ARZ734ZpDYGLo,Patio Filipino,37.61489099999999,-122.4055023,4.3,2.0,445.0,4.51,meal_delivery|restaurant|food|point_of_interest|establishment,"1770 El Camino Real, San Bruno",Millbrae
ChIJ3VlsiHt3j4ARHAEVlInU764,Celia's Méxican Restaurant,37.617761,-122.409128,4.1,2.0,954.0,4.3,restaurant|food|point_of_interest|establishment,"201 El Camino Real, San Bruno",Millbrae
ChIJX9f_j3l3j4ARptWeeLDbScM,Fat Wong's Kitchen,37.6157201,-122.4063228,3.9,1.0,523.0,3.9,restaurant|food|point_of_interest|establishment,"1780 El Camino Real, San Bruno",Millbrae
ChIJD0GIYXx3j4ARrVMnZ0Z7Bqo,Gintei Japanese restaurant,37.6185297,-122.4098138,4.5,3.0,434.0,4.73,restaurant|food|point_of_interest|establishment,"235 El Camino Real, San Bruno",Millbrae
ChIJZUdBcnd3j4ARfd9Y8mZM1_4,New Asian Pearl Peninsula,37.6133582,-122.4049151,3.8,2.0,478.0,3.99,restaurant|food|point_of_interest|establishment,"1671 El Camino Real, Millbrae",Millbrae
ChIJx0kc13t3j4ARpRosK50qCuU,North South Seafood Restaurant,37.6166293,-122.4071241,4.5,,31.0,3.57,restaurant|food|point_of_interest|establishment,"130 El Camino Real, San Bruno",Millbrae
ChIJJwIivrl3j4ARKgAhhW6FwEg,Toto's Pizzeria & Restaurant,37.61383299999999,-122.4044914,4.5,2.0,1396.0,4.73,meal_delivery|restaurant|food|point_of_interest|establishment,"1690 El Camino Real, San Bruno",Millbrae
